Grant ID & Element,Grant Name,Sponsor,County,State,Grant Amount,Year Approved,Year Completed,Type
243 - XXX,FOREST RIVER CONSERVATION AREA,CITY OF SALEM,ESSEX,MA,"$489,900.00 ",1978,1981,Acquisition
245 - XXX,KEANEY PARK,CITY OF LYNN,ESSEX,MA,"$337,000.00 ",1978,1983,Development
247 - XXX,SPICKET RIVER PARK I & II,CITY OF LAWRENCE,ESSEX,MA,"$985,782.15 ",1978,1984,Combination
250 - XXX,ST. PETER'S PARK,CITY OF GLOUCESTER,ESSEX,MA,"$249,000.00 ",1978,1983,Development
234 - XXX,SPRINGDALE PARK,CITY OF HOLYOKE,HAMPDEN,MA,"$50,000.00 ",1978,1980,Development
249 - XXX,MULTI-PARK PROJECT PHASE I,CITY OF SPRINGFIELD,HAMPDEN,MA,"$932,500.00 ",1978,1983,Development
233 - XXX,FARM POND,TOWN OF FRAMINGHAM,MIDDLESEX,MA,"$111,407.85 ",1978,1983,Development
235 - XXX,"ROBBINS, FLORENCE & MAGNOLIA PLGDS",TOWN OF ARLINGTON,MIDDLESEX,MA,"$74,022.75 ",1978,1981,Development
241 - XXX,SOUTH BROADWAY PARK,CITY OF MALDEN,MIDDLESEX,MA,"$126,261.45 ",1978,1983,Development
244 - XXX,COLUMBUS & VICTORY PARKS,CITY OF MEDFORD,MIDDLESEX,MA,"$82,777.56 ",1978,1983,Development
248 - XXX,LOWELL HERITAGE STATE PARK,MA DCR and University of Mass at Lowell,MIDDLESEX,MA,"$1,345,123.57 ",1978,1984,Redevelopment
237 - XXX,BOYLSTON STREET PLYGRD,TOWN OF BROOKLINE,NORFOLK,MA,"$59,895.00 ",1978,1980,Development
225 - XXX,WASHBURN MEADOW,CITY OF BROCKTON,PLYMOUTH,MA,"$15,250.00 ",1978,1980,Acquisition
226 - XXX,BEAVER BROOK,CITY OF BROCKTON,PLYMOUTH,MA,"$30,000.00 ",1978,1980,Acquisition
238 - XXX,REVERE BEACH,METROPOLITAN DIST. COMM.,SUFFOLK,MA,"$1,610,000.00 ",1978,1980,Acquisition
246 - XXX,FRANKLIN PARK,CITY OF BOSTON,SUFFOLK,MA,"$165,603.50 ",1978,1983,Development
232 - XXX,GREENWOOD SWIMMING POOL,CITY OF WORCESTER,WORCESTER,MA,"$174,856.82 ",1978,1980,Development
259 - XXX,BOURNE MARINA,TOWN OF BOURNE,BARNSTABLE,MA,"$674,310.00 ",1979,1984,Combination
257 - XXX,TAUNTON MULTI-PARK,CITY OF TAUNTON,BRISTOL,MA,"$218,933.72 ",1979,1983,Development
254 - J,STATEWIDE FY79 CONSOLIDATED GRANT,CITY OF LYNN,ESSEX,MA,"$563,613.24 ",1979,1983,Development
254 - G,STATEWIDE FY79 CONSOLIDATED GRANT,CITY OF HOLYOKE,HAMPDEN,MA,"$30,000.00 ",1979,1983,Development
254 - H,STATEWIDE FY79 CONSOLIDATED GRANT,CITY OF CHICOPEE,HAMPDEN,MA,"$154,000.00 ",1979,1983,Redevelopment
260 - XXX,HUBBARD PARK,CITY OF SPRINGFIELD,HAMPDEN,MA,"$174,780.13 ",1979,1983,Redevelopment
262 - XXX,BLUNT PARK,CITY OF SPRINGFIELD,HAMPDEN,MA,"$164,467.11 ",1979,1983,Redevelopment
263 - XXX,KENEFICK & GORDON BILL PARKS,CITY OF SPRINGFIELD,HAMPDEN,MA,"$134,168.10 ",1979,1983,Redevelopment
264 - XXX,BALLIET & MORRIS PLAYGROUNDS,CITY OF SPRINGFIELD,HAMPDEN,MA,"$141,036.61 ",1979,1983,Redevelopment
266 - XXX,GREENLEAF PARK,CITY OF SPRINGFIELD,HAMPDEN,MA,"$200,582.00 ",1979,1983,Redevelopment
267 - XXX,RIDGEVIEW PARK,TOWN OF AGAWAM,HAMPDEN,MA,"$57,250.00 ",1979,1983,Acquisition
269 - XXX,MULTI-PARK PROJECT,CITY OF WESTFIELD,HAMPDEN,MA,"$211,000.00 ",1979,1983,Development
254 - A,STATEWIDE FY79 CONSOLIDATED GRANT,CITY OF MEDFORD,MIDDLESEX,MA,"$865,000.00 ",1979,1983,Redevelopment
254 - B,STATEWIDE FY79 CONSOLIDATED GRANT,TOWN OF ARLINGTON,MIDDLESEX,MA,"$71,957.95 ",1979,1983,Development
254 - D,YTATEWIDE FY79 CONSOLIDATED GRANT,CITY OF WALTHAM,MIDDLESEX,MA,"$169,346.52 ",1979,1983,Redevelopment
254 - E,STATEWIDE FY79 CONSOLIDATED GRANT,CITY OF MALDEN,MIDDLESEX,MA,"$204,857.84 ",1979,1983,Development
254 - F,STATEWIDE FY79 CONSOLIDATED GRANT,CITY OF EVERETT,MIDDLESEX,MA,"$136,993.62 ",1979,1983,Development
254 - I,STATEWIDE FY79 CONSOLIDATED GRANT,CITY OF NEWTON,MIDDLESEX,MA,"$250,000.00 ",1979,1983,Development
254 - K,STATEWIDE FY79 CONSOLIDATED GRANT,CITY OF SOMERVILLE,MIDDLESEX,MA,"$146,261.45 ",1979,1983,Redevelopment
261 - XXX,LIBRARY PARK,CITY OF WOBURN,MIDDLESEX,MA,"$352,295.62 ",1979,1983,Development
256 - XXX,DOWNES FIELD,TOWN OF BROOKLINE,NORFOLK,MA,"$269,336.31 ",1979,1983,Development
252 - XXX,RECREATION PLAN 5TH EDITION,DEPT. OF ENVIRONMENTAL MANAGEMENT,PLANNING,MA,"$397,067.32 ",1979,1983,Planning
254 - C,STATEWIDE FY79 CONSOLIDATED GRANT,CITY OF BROCKTON,PLYMOUTH,MA,"$116,021.51 ",1979,1983,Development
253 - XXX,"PALONIA, QUIGLEY AND BOSSON PARKS",CITY OF CHELSEA,SUFFOLK,MA,"$177,939.17 ",1979,1983,Redevelopment
255 - XXX,VOKE PARK,CITY OF CHELSEA,SUFFOLK,MA,"$250,000.00 ",1979,1983,Redevelopment
265 - XXX,BELLE ISLE MARSH,METROPOLITAN DIST. COMM.,SUFFOLK,MA,"$300,000.00 ",1979,1984,Development
268 - XXX,MULTI PARK PROJECT,CITY OF BOSTON,SUFFOLK,MA,"$258,291.86 ",1979,1983,Redevelopment
270 - XXX,PAUL REVERE PLAYGROUND,CITY OF REVERE,SUFFOLK,MA,"$41,250.00 ",1979,1983,Redevelopment
272 - XXX,HILL PARK,CITY OF REVERE,SUFFOLK,MA,"$175,000.00 ",1979,1983,Redevelopment
274 - XXX,BOSTON URBAN WILDS,CITY OF BOSTON,SUFFOLK,MA,"$81,222.28 ",1979,1983,Acquisition
258 - XXX,BARNYARD FARM,CITY OF WORCESTER,WORCESTER,MA,"$192,040.00 ",1979,1983,Redevelopment
271 - XXX,WORCESTER MULTI-PARKS,CITY OF WORCESTER,WORCESTER,MA,"$225,450.00 ",1979,1983,Development
291 - XXX,NOEL FIELD,NORTH ADAMS PARK & REC. DEPT.,BERKSHIRE,MA,"$60,591.23 ",1980,1984,Development
284 - XXX,EASTVILLE POINT BEACH,DUKES COUNTY,DUKES,MA,"$68,300.00 ",1980,1984,Combination
278 - XXX,WEST METHUEN PLAYSTEAD,TOWN OF METHUEN,ESSEX,MA,"$196,502.70 ",1980,1983,Development
285 - XXX,KILEY PLAYGROUND,CITY OF LYNN,ESSEX,MA,"$135,868.65 ",1980,1983,Development
287 - XXX,RIVERFRONT PROMENADE,CITY OF HAVERHILL,ESSEX,MA,"$115,000.00 ",1980,1983,Development
286 - XXX,LAWRENCE & SOUTH CHESTNUT PARKS,CITY OF HOLYOKE,HAMPDEN,MA,"$19,981.45 ",1980,1983,Development
290 - XXX,GRANVILLE GORGE ACQUISITION,SOUTHWICK CONSERVATION COMM.,HAMPDEN,MA,"$13,000.00 ",1980,1983,Acquisition
275 - XXX,HADLEY FALLS CANAL PARK,TOWN OF SOUTH HADLEY,HAMPSHIRE,MA,"$112,482.54 ",1980,1983,Combination
280 - XXX,JACOB SCHARF PLAYGROUND,CITY OF EVERETT,MIDDLESEX,MA,"$200,000.00 ",1980,1983,Redevelopment
281 - XXX,NEIGHBORHOOD FOUR PLAYGROUNDS,CITY OF CAMBRIDGE,MIDDLESEX,MA,"$400,000.00 ",1980,1985,Combination
282 - XXX,SOMERVILLE MULTI-PARKS,CITY OF SOMERVILLE,MIDDLESEX,MA,"$357,777.78 ",1980,1983,Development
292 - XXX,CHESTNUT HILL GOLF COURSE,CITY OF NEWTON,MIDDLESEX,MA,"$125,000.00 ",1980,1983,Acquisition
297 - XXX,ICE RINK ENERGY CONSERVATION PROGRAM,DEPT. OF ENVIRONMENTAL MANAGEMENT,MULTI-COUNTY,MA,"$250,000.00 ",1980,1983,Redevelopment
283 - XXX,SUMNER STREET RECREATION AREA,TOWN OF NORWOOD,NORFOLK,MA,"$98,800.00 ",1980,1983,Combination
288 - XXX,CYPRESS PLAYGROUND,TOWN OF BROOKLINE,NORFOLK,MA,"$209,177.17 ",1980,1983,Redevelopment
279 - XXX,CHELSEA WATERFRONT PARK,METROPOLITAN DIST. COMM.,SUFFOLK,MA,"$642,000.00 ",1980,1984,Development
289 - XXX,COOLIDGE PARK,CITY OF FITCHBURG,WORCESTER,MA,"$180,000.00 ",1980,1983,Development
293 - XXX,PAKACHOAG GOLF COURSE,AUBURN CONSERVATION COMM.,WORCESTER,MA,"$153,750.00 ",1980,1983,Acquisition
299 - XXX,MARGARET LINDLEY PARK,TOWN OF WILLIAMSTOWN,BERKSHIRE,MA,"$20,000.00 ",1981,1984,Redevelopment
307 - XXX,PALMERS ISLAND & FT. RODMAN,CITY OF NEW BEDFORD,BRISTOL,MA,"$14,085.36 ",1981,1983,Development
306 - XXX,LYNN COMMONS,CITY OF LYNN,ESSEX,MA,"$122,054.41 ",1981,1985,Development
315 - XXX,LAWRENCE HERITAGE STATE PARK,CITY OF LAWRENCE,ESSEX,MA,"$400,000.00 ",1981,1986,Development
316 - XXX,LYNN HERITAGE STATE PARK,DEPT. OF ENVIRONMENTAL MANAGEMENT,ESSEX,MA,"$290,327.00 ",1981,1986,Acquisition
314 - XXX,HOLYOKE HERITAGE STATE PARK,DEPT. OF ENVIRONMENTAL MANAGEMENT,HAMPDEN,MA,"$600,000.00 ",1981,1986,Combination
304 - XXX,FRANK NEWHALL LOOK PARK,CITY OF NORTHAMPTON,HAMPSHIRE,MA,"$120,593.18 ",1981,1985,Development
308 - XXX,ELWELL ISLAND ACQUISITION,CITY OF NORTHAMPTON,HAMPSHIRE,MA,"$6,500.00 ",1981,1985,Acquisition
296 - XXX,TOWN FIELD,TOWN OF BELMONT,MIDDLESEX,MA,"$17,995.10 ",1981,1981,Redevelopment
300 - XXX,TROTTING PARK,CITY OF MARLBOROUGH,MIDDLESEX,MA,"$184,677.38 ",1981,1985,Development
302 - XXX,LECHMERE CANAL PARK,CITY OF CAMBRIDGE,MIDDLESEX,MA,"$2,000,000.00 ",1981,1986,Development
303 - XXX,WALNUT STREET PARK,CITY OF SOMERVILLE,MIDDLESEX,MA,"$69,100.49 ",1981,1985,Development
310 - XXX,"WOODSTOCK,PERKINS, AND HARRIS PARKS",CITY OF SOMERVILLE,MIDDLESEX,MA,"$108,468.16 ",1981,1985,Development
311 - XXX,PROSPECT HILL PARK,CITY OF SOMERVILLE,MIDDLESEX,MA,"$152,129.89 ",1981,1985,Development
313 - XXX,DOMENICK FILIPPELLO PARK,TOWN OF WATERTOWN,MIDDLESEX,MA,"$463,568.23 ",1981,1986,Development
312 - XXX,LOVELL PLAYGROUND-HERRING RUN PARK,WEYMOUTH PARK COMM.,NORFOLK,MA,"$68,630.00 ",1981,1985,Development
295 - XXX,LONG WHARF,CITY OF BOSTON,SUFFOLK,MA,"$795,307.51 ",1981,1986,Development
301 - XXX,GIBSON WATERFRONT PARK,CITY OF REVERE,SUFFOLK,MA,"$109,999.95 ",1981,1985,Redevelopment
305 - XXX,ARLINGTON RESERVOIR,TOWN OF ARLINGTON,MIDDLESEX,MA,"$181,214.00 ",1982,1985,Redevelopment
334 - XXX,ONOTA LAKE,PITTSFIELD PLANNING BOARD,BERKSHIRE,MA,"$9,970.00 ",1983,1986,Development
317 - XXX,LEONARD PARK,CITY OF LAWRENCE,ESSEX,MA,"$45,559.75 ",1983,1986,Development
321 - C,CONSOLIDATED 83-B,CITY OF PEABODY,ESSEX,MA,"$12,823.00 ",1983,1984,Development
322 - XXX,COOK PLAYGROUND,CITY OF LYNN,ESSEX,MA,"$75,000.00 ",1983,1984,Redevelopment
323 - XXX,BARRY PARK,CITY OF LYNN,ESSEX,MA,"$152,500.00 ",1983,1984,Redevelopment
327 - XXX,RIVERSIDE PARK,TOWN OF METHUEN,ESSEX,MA,"$151,000.00 ",1983,1986,Development
338 - XXX,GREENFIELD SWIMMING POOL,CITY OF GREENFIELD,FRANKLIN,MA,"$12,963.00 ",1983,1986,Redevelopment
321 - E,TOWN OF CHICOPEE,CITY OF CHICOPEE,HAMPDEN,MA,"$156,000.00 ",1983,1984,Redevelopment
330 - XXX,LIBRARY PARK,CITY OF HOLYOKE,HAMPDEN,MA,"$40,000.00 ",1983,1986,Redevelopment
336 - XXX,MEMORIAL PARK,TOWN OF LUDLOW,HAMPDEN,MA,"$54,036.33 ",1983,1987,Redevelopment
326 - XXX,LOOK PARK,CITY OF NORTHAMPTON,HAMPSHIRE,MA,"$124,899.62 ",1983,1986,Redevelopment
325 - XXX,GRAMSTORFF AND MORRIS PLAYGROUNDS,CITY OF EVERETT,MIDDLESEX,MA,"$130,000.00 ",1983,1986,Redevelopment
328 - XXX,GLEN STREET & MORSE-KELLEY PLAYGROUN,CITY OF SOMERVILLE,MIDDLESEX,MA,"$225,000.00 ",1983,1986,Redevelopment
319 - XXX,BROOKLINE SWIMMING POOL,TOWN OF BROOKLINE,NORFOLK,MA,"$176,175.00 ",1983,1984,Redevelopment
318 - XXX,FRANKLIN FIELD,CITY OF BOSTON,SUFFOLK,MA,"$194,081.90 ",1983,1984,Redevelopment
320 - B,FRANKLIN SQUARE I,CITY OF BOSTON,SUFFOLK,MA,"$118,946.90 ",1983,1984,Redevelopment
321 - D,FRANKLIN SQUARE II,CITY OF BOSTON,SUFFOLK,MA,"$6,177.00 ",1983,1984,Redevelopment
339 - XXX,FRANKLIN PARK PHASE II,CITY OF BOSTON,SUFFOLK,MA,"$245,833.30 ",1983,1986,Redevelopment
321 - B,MILFORD TOWN PARK,TOWN OF MILFORD,WORCESTER,MA,"$50,000.00 ",1983,1984,Redevelopment
329 - XXX,LAKE ELLIS AND SILVER LAKE,TOWN OF ATHOL,WORCESTER,MA,"$35,062.05 ",1983,1986,Development
331 - XXX,VALE ST. PLAYGROUND,CITY OF CLINTON,WORCESTER,MA,"$9,620.00 ",1983,1986,Development
341 - XXX,EAST PARK REHABILITATION,CITY OF WORCESTER,WORCESTER,MA,"$127,223.00 ",1983,1986,Redevelopment
344 - XXX,OLD AND NEW POND,CITY OF EASTON,BRISTOL,MA,"$13,250.00 ",1984,1986,Development
355 - XXX,VILLAGE WATERFRONT PARK,TOWN OF SOMERSET,BRISTOL,MA,"$285,000.00 ",1984,1987,Development
345 - XXX,FREY PLAYGROUND,CITY OF LYNN,ESSEX,MA,"$89,960.10 ",1984,1986,Development
353 - XXX,MILLYARD PARK,TOWN OF AMESBURY,ESSEX,MA,"$222,963.00 ",1984,1987,Development
358 - XXX,GILL AVENUE PLAYGROUND,TOWN OF METHUEN,ESSEX,MA,"$124,000.00 ",1984,1987,Redevelopment
357 - XXX,WYATT E. HARPER PARK,CITY OF HOLYOKE,HAMPDEN,MA,"$12,000.00 ",1984,1985,Development
347 - XXX,CENTRAL RECREATION COMPLEX,TOWN OF BELCHERTOWN,HAMPSHIRE,MA,"$174,000.00 ",1984,1986,Development
346 - XXX,SOUTHWELL FIELD,TOWN OF CHELMSFORD,MIDDLESEX,MA,"$223,141.00 ",1984,1988,Development
354 - XXX,LINCOLN AND BAILEY PARKS,CITY OF SOMERVILLE,MIDDLESEX,MA,"$114,712.38 ",1984,1986,Redevelopment
351 - XXX,WALDSTEIN PLAYGROUND,TOWN OF BROOKLINE,NORFOLK,MA,"$93,223.05 ",1984,1986,Redevelopment
359 - XXX,INTERNS FOR PLANNING PROJECTS,DEPT. OF ENVIRONMENTAL MANAGEMENT,PLANNING,MA,"$46,620.36 ",1984,1985,Planning
332 - XXX,DISALVO PARK,CITY OF REVERE,SUFFOLK,MA,"$100,000.00 ",1984,1986,Redevelopment
348 - XXX,CARTER PLAYGROUND,CITY OF BOSTON,SUFFOLK,MA,"$350,000.00 ",1984,1987,Redevelopment
349 - XXX,ERRICOLA PARK,CITY OF REVERE,SUFFOLK,MA,"$99,863.67 ",1984,1986,Redevelopment
352 - XXX,WORCESTER MULTI-PARKS II,CITY OF WORCESTER,WORCESTER,MA,"$217,002.75 ",1984,1986,Redevelopment
362 - XXX,CRONIN PROPERTY ACQ.,TRURO CONSERVATION COMM.,BARNSTABLE,MA,"$54,000.00 ",1985,1985,Acquisition
366 - XXX,THE GUT,TOWN OF WELLFLEET,BARNSTABLE,MA,"$23,141.19 ",1985,1987,Redevelopment
378 - XXX,PIERCE BEACH PARK,TOWN OF SOMERSET,BRISTOL,MA,"$277,000.00 ",1985,1988,Redevelopment
361 - XXX,POPE'S LANDING,CITY OF DANVERS,ESSEX,MA,"$200,000.00 ",1985,1987,Development
363 - XXX,LYNN COMMONS COMFORT STATION,CITY OF LYNN,ESSEX,MA,"$50,000.00 ",1985,1987,Redevelopment
350 - XXX,OSGOOD PARK,CITY OF SOMERVILLE,MIDDLESEX,MA,"$59,014.00 ",1985,1986,Development
364 - XXX,POWDERHOUSE PARK,CITY OF SOMERVILLE,MIDDLESEX,MA,"$205,000.00 ",1985,1987,Redevelopment
367 - XXX,DUGGER PARK,CITY OF MEDFORD,MIDDLESEX,MA,"$82,500.00 ",1985,1986,Redevelopment
369 - XXX,WASGATT PLAYGROUND,CITY OF EVERETT,MIDDLESEX,MA,"$115,525.00 ",1985,1986,Redevelopment
377 - XXX,TRUM AND CORBETT PLAYGROUNDS,CITY OF SOMERVILLE,MIDDLESEX,MA,"$167,215.96 ",1985,1987,Redevelopment
365 - XXX,AMORY WOODS AND PLAYGROUND,TOWN OF BROOKLINE,NORFOLK,MA,"$133,925.00 ",1985,1987,Development
370 - XXX,CONNOLLY & MCLAUGHLIN PLAYGROUNDS,CITY OF BOSTON,SUFFOLK,MA,"$315,000.00 ",1985,1988,Redevelopment
371 - XXX,REPUCCI PARK,CITY OF REVERE,SUFFOLK,MA,"$170,712.52 ",1985,1988,Redevelopment
374 - XXX,CHRISTOPHER F. LEE PLAYGROUND,CITY OF BOSTON,SUFFOLK,MA,"$205,000.00 ",1985,1987,Redevelopment
368 - XXX,BEAVER BROOK PARK,CITY OF WORCESTER,WORCESTER,MA,"$225,000.00 ",1985,1988,Redevelopment
373 - XXX,MILFORD TOWN PARK,TOWN OF MILFORD,WORCESTER,MA,"$75,000.00 ",1985,1988,Redevelopment
375 - XXX,GREENWOOD PLAYGROUND,CITY OF GARDNER,WORCESTER,MA,"$102,500.00 ",1985,1987,Redevelopment
376 - XXX,AUBURN RECREATION COMPLEX II,TOWN OF AUBURN,WORCESTER,MA,"$70,000.00 ",1985,1987,Development
380 - XXX,MASHPEE RIVER CORRIDOR,TOWN OF MASHPEE,BARNSTABLE,MA,"$312,820.11 ",1986,1987,Combination
381 - XXX,CASTIGLIONI PROPERTY,BREWSTER CONSERVATION COMM.,BARNSTABLE,MA,"$250,000.00 ",1986,1986,Acquisition
386 - XXX,LYNCH PARK,CITY OF BEVERLY,ESSEX,MA,"$176,249.99 ",1986,1987,Development
387 - XXX,ROBERTS MEADOW,CITY OF NORTHAMPTON,HAMPSHIRE,MA,"$228,000.00 ",1986,1991,Development
372 - XXX,MELROSE ATHLETIC FIELD,CITY OF MELROSE,MIDDLESEX,MA,"$92,000.00 ",1986,1987,Redevelopment
360 - XXX,FRANKLIN PARK ZOO,METROPOLITAN DIST. COMM.,SUFFOLK,MA,"$1,000,000.00 ",1986,1988,Development
382 - XXX,MISSION HILL,CITY OF BOSTON,SUFFOLK,MA,"$105,000.00 ",1986,1988,Acquisition
384 - XXX,WORCESTER MULTI-PARKS PHASE II,CITY OF WORCESTER,WORCESTER,MA,"$219,462.76 ",1986,1988,Redevelopment
388 - XXX,WORCESTER MULTI PARK III,CITY OF WORCESTER,WORCESTER,MA,"$230,402.00 ",1986,1989,Redevelopment
390 - XXX,DEWIRE PROPERTY,TRURO CONSERVATION COMM.,BARNSTABLE,MA,"$200,000.00 ",1987,1987,Acquisition
391 - XXX,AL-SAID PROPERTY,ORLEANS CONSERVATION COMM.,BARNSTABLE,MA,"$360,000.00 ",1987,1987,Acquisition
389 - XXX,UNITY PARK,TOWN OF MONTAGUE,FRANKLIN,MA,"$88,982.51 ",1987,1989,Development
383 - XXX,DEMAND AND SUPPLY STUDY,DEPT. OF ENVIRONMENTAL MANAGEMENT,PLANNING,MA,"$200,000.00 ",1987,1989,Planning
392 - XXX,RADDIN ROAD,CITY OF PEABODY,ESSEX,MA,"$105,000.00 ",1988,1990,Acquisition
394 - XXX,HALLAHAN TRACT ACQUISITION,CITY OF SPRINGFIELD,HAMPDEN,MA,"$140,000.00 ",1988,1989,Acquisition
393 - XXX,MINUTEMAN BIKEWAY,TOWN OF ARLINGTON,MIDDLESEX,MA,"$90,000.00 ",1988,1989,Acquisition
398 - XXX,CAMP DEKKER ACQ.,CITY OF NORTH ADAMS,BERKSHIRE,MA,"$32,000.00 ",1989,1990,Acquisition
397 - XXX,NEW SALEM ACADEMY ACQ.,TOWN OF NEW SALEM,FRANKLIN,MA,"$16,275.00 ",1989,1990,Acquisition
401 - XXX,PILOT PROJECT-1993 SCORP,EXEC.OFFICE OF ENVIRONMENTAL AFFAIRS,PLANNING,MA,"$50,000.00 ",1989,1991,Planning
395 - XXX,SOUTH SHORE COUNTRY CLUB ACQUISITION,HINGHAM CONSERVATION COMM.,PLYMOUTH,MA,"$318,000.00 ",1989,1989,Acquisition
403 - XXX,JONES PARK RENOVATION,TOWN OF DARTMOUTH,BRISTOL,MA,"$33,000.00 ",1990,1993,Development
404 - XXX,LAKE GARDNER BEACH,TOWN OF AMESBURY,ESSEX,MA,"$147,060.00 ",1990,1992,Development
399 - XXX,AVERY FIELD RENOVATION,CITY OF HOLYOKE,HAMPDEN,MA,"$49,064.00 ",1990,1993,Development
400 - XXX,DANA PARK RENOVATION,CITY OF CHICOPEE,HAMPDEN,MA,"$84,120.00 ",1990,1993,Development
408 - XXX,CHASE MEMORIAL PARK ACQUISITION,TOWN OF PALMER,HAMPDEN,MA,"$91,995.00 ",1990,1993,Acquisition
396 - XXX,CHERRY HILL RECREATION AREA,TOWN OF AMHERST,HAMPSHIRE,MA,"$37,500.00 ",1990,1991,Redevelopment
406 - XXX,NONOTUCK PARK PHASE I,TOWN OF EASTHAMPTON,HAMPSHIRE,MA,"$75,000.00 ",1990,1992,Development
402 - XXX,ASHLEY PARK RENOVATION,CITY OF NEW BEDFORD,MULTI-COUNTY,MA,"$69,765.00 ",1990,1993,Development
407 - XXX,LOUISA LAKE,TOWN OF MILFORD,WORCESTER,MA,"$49,480.82 ",1990,1992,Development
409 - XXX,BASS RIVER FISHING DECK,TOWN OF YARMOUTH,BARNSTABLE,MA,"$45,785.41 ",1991,1992,Development
412 - XXX,HOWARD PLAYSTEAD,CITY OF LAWRENCE,ESSEX,MA,"$114,000.00 ",1991,1993,Redevelopment
415 - XXX,HIGH ROCK RESERVATION,CITY OF LYNN,ESSEX,MA,"$22,000.00 ",1991,1993,Acquisition
411 - XXX,LAKE COCHITUATE WATERFRONT,TOWN OF NATICK,MIDDLESEX,MA,"$114,000.00 ",1991,1995,Development
413 - XXX,WARREN PLAYGROUND,TOWN OF BROOKLINE,NORFOLK,MA,"$87,157.50 ",1991,1994,Redevelopment
423 - XXX,WOLFE FIELD PHASE IV,CITY OF NORTH ADAMS,BERKSHIRE,MA,"$80,920.00 ",1992,1995,Development
420 - XXX,BRUCE & GAGNON PARKS,CITY OF LAWRENCE,ESSEX,MA,"$100,000.00 ",1992,1996,Redevelopment
419 - XXX,LINCOLN GROVE PARK,CITY OF CHICOPEE,HAMPDEN,MA,"$118,480.00 ",1992,1994,Redevelopment
421 - XXX,GASEK FARMLAND ACQUISITION,TOWN OF LONGMEADOW & DEM,HAMPDEN,MA,"$110,719.98 ",1992,1994,Acquisition
416 - XXX,BRICKYARD CONSERVATION AREA,TOWN OF AMHERST,HAMPSHIRE,MA,"$65,550.00 ",1992,1993,Acquisition
425 - XXX,1993 - 1998 SCORP,EXEC.OFFICE OF ENVIRONMENTAL AFFAIRS,PLANNING,MA,"$131,455.18 ",1992,1996,Planning
424 - XXX,ELLISVILLE HARBOR ACQUISITION,DEPT. OF ENVIRONMENTAL MANAGEMENT,PLYMOUTH,MA,"$122,660.00 ",1992,1994,Acquisition
426 - XXX,BLACKSTONE RIVER ACQUISITION,DEPT. OF ENVIRONMENTAL MANAGEMENT,WORCESTER,MA,"$136,150.00 ",1992,1995,Acquisition
427 - XXX,FITZGERALD LAKE ACQUISITION,CITY OF NORTHAMPTON,HAMPSHIRE,MA,"$37,500.00 ",1993,1995,Combination
428 - XXX,WESTON POND,TOWN OF HOLLISTON,MIDDLESEX,MA,"$65,651.00 ",1993,1996,Development
429 - XXX,BULLOUGH'S PARK & CITY HALL PONDS,CITY OF NEWTON,MIDDLESEX,MA,"$127,731.92 ",1993,1997,Redevelopment
430 - XXX,MISSION HILL PLAYGROUND,CITY OF BOSTON,SUFFOLK,MA,"$148,842.00 ",1993,1996,Redevelopment
431 - XXX,CIDER MILL CONSERVATION AREA,CITY OF WORCESTER,WORCESTER,MA,"$91,920.00 ",1993,1997,Combination
439 - XXX,SULLIVAN PARK,CITY OF LAWRENCE,ESSEX,MA,"$68,340.00 ",1994,1997,Redevelopment
432 - XXX,ROSS & ELM STREET TENNIS COURTS,CITY OF HOLYOKE,HAMPDEN,MA,"$79,334.28 ",1994,1996,Redevelopment
433 - XXX,HOYT-SULLIVAN PLAYGROUND,CITY OF SOMERVILLE,MIDDLESEX,MA,"$72,500.00 ",1994,1996,Redevelopment
435 - XXX,SHAPIRO PLAYLOT,CITY OF EVERETT,MIDDLESEX,MA,"$75,000.00 ",1994,1996,Redevelopment
437 - XXX,MILL POND ACQUISITION,TOWN OF ASHLAND,MIDDLESEX,MA,"$27,500.00 ",1994,1996,Acquisition
436 - XXX,SAVERY PARK,TOWN OF CARVER,PLYMOUTH,MA,"$95,000.00 ",1994,1996,Acquisition
434 - XXX,DUNN PARK,DEPT. OF ENVIRONMENTAL MANAGEMENT,WORCESTER,MA,"$266,600.00 ",1994,1998,Redevelopment
438 - XXX,LOWE PLAYGROUND,CITY OF FITCHBURG,WORCESTER,MA,"$118,825.00 ",1994,1996,Redevelopment
442 - XXX,MT. TOBY MEADOW,SUNDERLAND CONSERVATION COMM.,FRANKLIN,MA,"$129,800.00 ",1995,1997,Acquisition
441 - XXX,IPSWICH RIVER PARK,TOWN OF NORTH READING,MIDDLESEX,MA,"$176,739.00 ",1995,1998,Development
443 - XXX,PAINE ESTATE,TOWN OF WAYLAND,MIDDLESEX,MA,"$90,000.00 ",1995,1997,Acquisition
440 - XXX,HOLBORN ST. TOTLOT,CITY OF BOSTON,SUFFOLK,MA,"$166,546.71 ",1995,1998,Redevelopment
444 - XXX,MEMORIAL PARK,TOWN OF WALPOLE,NORFOLK,MA,"$37,500.00 ",1997,1998,Redevelopment
447 - XXX,Johnson Acres,Town of Norton,BRISTOL,MA,"$200,000.00 ",2000,2000,Acquisition
446 - XXX,Nichols Field,Town of Ipswich,ESSEX,MA,"$200,000.00 ",2000,2000,Acquisition
445 - XXX,Hennessy Land,Town of Grafton,WORCESTER,MA,"$250,000.00 ",2000,2003,Acquisition
