Grant ID & Element,Grant Name,Sponsor,County,State,Grant Amount,Year Approved,Year Completed,Type
219 - XXX,CONSTITUTION COMMON,TOWN OF WINDSOR,WINDSOR,VT,32980.18,1975,1977,Combination
244 - XXX,MIDDLEBURY LIGHTED ATHLETIC FIELDS,TOWN OF MIDDLEBURY,ADDISON,VT,28639.40,1976,1978,Redevelopment
247 - XXX,KINGSLAND BAY ACQUISTION,DEPT. OF ENVIRONMENTAL CONSERVATION,ADDISON,VT,436159.39,1976,1979,Acquisition
231 - XXX,BENNINGTON MEMORIAL PARK,TOWN OF BENNINGTON,BENNINGTON,VT,43676.94,1976,1977,Development
236 - XXX,SHAFTSBURY S.P. DEVELOPMENT,"DEPT. OF FORESTS, PARKS & RECREATION",BENNINGTON,VT,259537.31,1976,1982,Combination
230 - XXX,LYNDON ICE ARENA,TOWN OF LYNDON,CALEDONIA,VT,294205.21,1976,1980,Development
241 - XXX,ST. JOHNSBURY MINI PARK,TOWN OF ST. JOHNSBURY,CALEDONIA,VT,2087.53,1976,1978,Development
237 - XXX,SHERBURNE RECREATION AREA ADDITIONS,TOWN OF SHERBURNE,CHITTENDEN,VT,56160.23,1976,1980,Development
240 - XXX,BURLINGTON ROOSEVELT PARK,CITY OF BURLINGTON,CHITTENDEN,VT,89119.01,1976,1978,Development
242 - XXX,ESSEX JUNCTION CASCADE PARK DEV.,VILLAGE OF ESSEX JUNCTION,CHITTENDEN,VT,34025.28,1976,1978,Development
243 - XXX,SCORP ANNUAL FY77,STATE OF VERMONT,PLANNING,VT,36482.23,1976,1979,Planning
246 - XXX,FAIR HAVEN REC. AREA CON'T DEV.,TOWN OF FAIR HAVEN,RUTLAND,VT,11941.47,1976,1978,Development
248 - XXX,SOUTH BURLINGTON - DE GRAFF ACQ.,CITY OF SOUTH BURLINGTON,RUTLAND,VT,31614.00,1976,1978,Acquisition
228 - XXX,LITTLE RIVER CAMPGROUND EXPANSION,DEPT. OF ENVIRONMENTAL CONSERVATION,WASHINGTON,VT,130750.53,1976,1980,Development
232 - XXX,D/WORCESTER RANGE ACQ.,DEPT. OF ENVIRONMENTAL CONSERVATION,WASHINGTON,VT,5407.52,1976,1978,Acquisition
233 - XXX,WATERBURY BATHHOUSE,TOWN OF WATERBURY,WASHINGTON,VT,41043.70,1976,1978,Development
234 - XXX,EAST MONTPELIER ACQ.,TOWN OF EAST MONTPELIER,WASHINGTON,VT,6897.60,1976,1978,Acquisition
238 - XXX,WATERBURY CENTER ACQ.,DEPT. OF ENVIRONMENTAL CONSERVATION,WASHINGTON,VT,7820.40,1976,1978,Acquisition
229 - XXX,HARTFORD OUTDOOR RECREATION BUILDING,TOWN OF HARTFORD,WINDSOR,VT,157829.88,1976,1980,Redevelopment
235 - XXX,BARNARD RECREATION AREA,BARNARD TOWN SCHOOL DIST.,WINDSOR,VT,14377.01,1976,1980,Development
239 - XXX,SPRINGFIELD COMMONS PARK DEV.,TOWN OF SPRINGFIELD,WINDSOR,VT,18812.63,1976,1978,Development
245 - XXX,ROCHESTER RECREATION AREA,TOWN OF ROCHESTER,WINDSOR,VT,42995.13,1976,1978,Development
263 - XXX,BRISTOL TENNIS COURTS/SKATING RINK,TOWN OF BRISTOL,ADDISON,VT,24477.52,1977,1979,Development
265 - XXX,RUTLAND TOWN-DEWEY FIELD PLAYGROUND,TOWN OF RUTLAND,CALEDONIA,VT,53728.88,1977,1980,Development
249 - XXX,WVPD - SULLIVAN FARM ACQUISITION,WINOOSKI VALLEY PARK DIST.,CHITTENDEN,VT,78075.06,1977,1982,Acquisition
255 - XXX,BURLINGTON LAKESIDE PARK DEVELOPMENT,CITY OF BURLINGTON,CHITTENDEN,VT,39656.07,1977,1979,Development
256 - XXX,EPISCOPAL DIOCESAN ACQ.,CITY OF BURLINGTON,CHITTENDEN,VT,86220.00,1977,1979,Acquisition
257 - XXX,LANDRY AND HAWTHORNE PARKS,CITY OF WINOOSKI,CHITTENDEN,VT,65557.69,1977,1979,Development
270 - XXX,MT. MANSFIELD ST. FOR HALFWAY HOUSE,DEPT. OF ENVIRONMENTAL CONSERVATION,CHITTENDEN,VT,7930.50,1977,1979,Acquisition
271 - XXX,SOUTH BURLINGTON JAYCEE PARK LIGHTIN,CITY OF SOUTH BURLINGTON,CHITTENDEN,VT,12413.43,1977,1980,Development
275 - XXX,CONCORD TENNIS COURT DEVELOPMENT,TOWN OF CONCORD,ESSEX,VT,13148.62,1977,1979,Development
262 - XXX,SWANTON VILLAGE - MARBLE MILL PARK,VILLAGE OF SWANTON,FRANKLIN,VT,35322.52,1977,1982,Development
250 - XXX,STOWE RINK FACILITY AND DEVELOPMENT,TOWN OF STOWE,LAMOILLE,VT,185349.30,1977,1979,Development
258 - XXX,GOLD BROOK ACQ.,DEPT. OF ENVIRONMENTAL CONSERVATION,LAMOILLE,VT,51000.00,1977,1979,Acquisition
254 - XXX,OLD CITY FALLS ACQ.,TOWN OF STRAFFORD,ORANGE,VT,5250.00,1977,1979,Acquisition
266 - XXX,ANNUAL (FY'78) STATE OUTDOOR PLANNIN,DEPT. OF ENVIRONMENTAL CONSERVATION,PLANNING,VT,75695.29,1977,1980,Planning
260 - XXX,ROTARY FIELD AND CONNORS PARK,CITY OF RUTLAND,RUTLAND,VT,88591.70,1977,1982,Development
252 - XXX,DOG RIVER RECREATION AREA,CITY OF MONTPELIER,WASHINGTON,VT,65839.53,1977,1979,Development
259 - XXX,BARRE SHELTER END WALLS,TOWN OF BARRE,WASHINGTON,VT,35350.20,1977,1979,Development
267 - XXX,MIDDLESEX MULTI-PURPOSE RECREATION A,TOWN OF MIDDLESEX,WASHINGTON,VT,40393.89,1977,1982,Development
268 - XXX,GIBBS ACQ. - WATERBURY CENTER,DEPT. OF ENVIRONMENTAL CONSERVATION,WASHINGTON,VT,23851.03,1977,1979,Acquisition
269 - XXX,BAUER ACQUISITION - WORCESTER,DEPT. OF ENVIRONMENTAL CONSERVATION,WASHINGTON,VT,5901.03,1977,1979,Acquisition
274 - XXX,WATERBURY RECREATION AREAS,TOWN OF WATERBURY,WASHINGTON,VT,120164.39,1977,1980,Development
276 - XXX,BARRE TOWN - EAST BARRE ACQUISITION,TOWN OF BARRE,WASHINGTON,VT,9278.75,1977,1979,Acquisition
253 - XXX,WILMINGTON RECREATION AREA DEVELOPME,TOWN OF WILMINGTON,WINDHAM,VT,14549.99,1977,1982,Development
277 - XXX,ROCKINGHAM SKI EXPANSION AND POND AC,TOWN OF ROCKINGHAM,WINDHAM,VT,8038.59,1977,1979,Combination
251 - XXX,FREEDOM PARK,TOWN OF SPRINGFIELD,WINDSOR,VT,57480.00,1977,1979,Development
261 - XXX,WOODSTOCK VILLAGE -VAIL FIELD,VILLAGE OF WOODSTOCK,WINDSOR,VT,169862.84,1977,1983,Development
264 - XXX,NORWICH TENNIS COURTS,TOWN OF NORWICH,WINDSOR,VT,16745.74,1977,1981,Development
272 - XXX,LIPKA ACQ. -PLYMOUTH (FPR),DEPT. OF ENVIRONMENTAL CONSERVATION,WINDSOR,VT,5007.96,1977,1980,Acquisition
285 - XXX,VERGENNES RECREATION PARK DEVELOPMEN,CITY OF VERGENNES,ADDISON,VT,26416.50,1978,1981,Development
294 - XXX,MIDDLEBURY M/P AREA IMPROVEMENTS,TOWN OF MIDDLEBURY,ADDISON,VT,28390.43,1978,1983,Redevelopment
279 - XXX,MANCHESTER RECREATION FACILITIES,TOWN OF MANCHESTER,BENNINGTON,VT,65001.70,1978,1982,Development
278 - XXX,HARVEYS LAKE BEACH PICNIC AREA,TOWN OF BARNET,CALEDONIA,VT,5327.28,1978,1980,Development
293 - XXX,GOODWIN ACQUISITION,DEPT. OF ENVIRONMENTAL CONSERVATION,CALEDONIA,VT,21703.69,1978,1980,Acquisition
296 - XXX,STANNARD-ORCUTT PARK DEV.,TOWN OF STANNARD,CALEDONIA,VT,6394.77,1978,1984,Development
273 - XXX,SHELBURNE FARMS ACQ.,TOWN OF SHELBURNE,CHITTENDEN,VT,256995.95,1978,1979,Acquisition
281 - XXX,BURLINGTON-OAKLEDGE PARK,CITY OF BURLINGTON,CHITTENDEN,VT,100307.54,1978,1981,Development
289 - XXX,ESSEX RECREATION COMPLEX,TOWN OF ESSEX,CHITTENDEN,VT,264323.62,1978,1982,Development
299 - XXX,WVPD-ETHAN ALLEN FARM DEVELOPMENT,WINOOSKI VALLEY PARK DIST.,CHITTENDEN,VT,24122.48,1978,1984,Development
288 - XXX,EAST HAVEN RECREATION AREA,TOWN OF EAST HAVEN,ESSEX,VT,20346.17,1978,1982,Combination
290 - XXX,BRIGHTON RECREATION AREA IMPROVEMENT,TOWN OF BRIGHTON,ESSEX,VT,92777.88,1978,1982,Development
295 - XXX,RUTLAND TOWN BARKER RECREATIONAL DEV,CITY OF RUTLAND,RUTLAND,VT,240763.02,1978,1983,Development
297 - XXX,PITTSFORD RECREATION AREA IMPROVEMEN,TOWN OF PITTSFORD,RUTLAND,VT,17323.77,1978,1981,Redevelopment
287 - XXX,CAMEL'S HUMP STATE PARK ACQ.,DEPT. OF ENVIRONMENTAL CONSERVATION,WASHINGTON,VT,8561.26,1978,1980,Acquisition
291 - XXX,WESTMORE - LAKE WILLOUGHBY ACQUISITI,TOWN OF WESTMORE,WASHINGTON,VT,58623.03,1978,1982,Combination
292 - XXX,PLAINFIELD REC. FIELD IMPROVEMENTS,TOWN OF PLAINFIELD,WASHINGTON,VT,25961.68,1978,1980,Development
298 - XXX,ROXBURY STATE FOREST-VOGT ACQUISITIO,STATE OF VERMONT,WASHINGTON,VT,93500.00,1978,1983,Acquisition
280 - XXX,DOVER - TAFT BROOK RECREATION AREA,TOWN OF DOVER,WINDHAM,VT,5511.09,1978,1982,Development
282 - XXX,CHESTER ACG AND TENNIS COURTS,TOWN OF CHESTER,WINDSOR,VT,35099.04,1978,1980,Combination
283 - XXX,BETHEL TENNIS COURT IMPROVEMENTS,TOWN OF BETHEL,WINDSOR,VT,15673.36,1978,1980,Development
286 - XXX,SPRINGFIELD RIVERSIDE PARK,TOWN OF SPRINGFIELD,WINDSOR,VT,68792.54,1978,1980,Development
314 - XXX,MIDDLEBURY COURT STREET PARK IMPROVE,TOWN OF MIDDLEBURY,ADDISON,VT,19650.04,1979,1983,Development
310 - XXX,LAKE PARAN DAM - BENNINGTON,AGENCY OF TRANSPORTATION,BENNINGTON,VT,596013.24,1979,1983,Combination
316 - XXX,SW VT SUPERV UNI SCH DIST BENNINGTON,SW VT SUPERVISORY UNION,BENNINGTON,VT,33086.54,1979,1983,Development
322 - XXX,BENNINGTON - LAKE PARAN REC AREA DEV,TOWN OF BENNINGTON,BENNINGTON,VT,40624.33,1979,1983,Development
307 - XXX,"GROTON STATE FOREST, MUD POND ACQUIS","DEPT. OF FORESTS, PARKS & RECREATION",CALEDONIA,VT,6567.38,1979,1984,Acquisition
313 - XXX,RYEGATE MILLS MEMORIAL FIELD DEV.,TOWN OF RYEGATE,CALEDONIA,VT,29291.48,1979,1983,Development
317 - XXX,GROTON STATE FOREST - OLSEN/HARRINGT,DEPT. OF ENVIRONMENTAL CONSERVATION,CALEDONIA,VT,53088.89,1979,1983,Acquisition
302 - XXX,ESSEX JCT. - CASCADE PARK DEV. II,VILLAGE OF ESSEX JUNCTION,CHITTENDEN,VT,17001.13,1979,1984,Development
304 - XXX,BURLINGTON - SMALLEY PARK RENOVATION,CITY OF BURLINGTON,CHITTENDEN,VT,70515.36,1979,1983,Redevelopment
305 - XXX,CHARLOTTE RECREATION BATHHOUSE & LIG,TOWN OF CHARLOTTE,CHITTENDEN,VT,21611.68,1979,1983,Development
315 - XXX,COLCHESTER - BAYSIDE PARK SEAWALL,TOWN OF COLCHESTER,CHITTENDEN,VT,15841.31,1979,1983,Development
319 - XXX,"WVPD-THREE SITES, DEVELOPMENT",WINOOSKI VALLEY PARK DIST.,CHITTENDEN,VT,42101.40,1979,1984,Development
318 - XXX,ST. ALBANS CITY SWIMMING CENTER,CITY OF ST. ALBANS,FRANKLIN,VT,281578.53,1979,1983,Development
323 - XXX,BURT ACQUISITION,DEPT. OF ENVIRONMENTAL CONSERVATION,MULTI-COUNTY,VT,1361597.59,1979,1984,Acquisition
303 - XXX,NEWBURY ACQUISITION,TOWN OF NEWBURY,ORANGE,VT,10503.18,1979,1983,Acquisition
320 - XXX,FAIRLEE ACQUISITION,TOWN OF FAIRLEE,ORANGE,VT,89596.88,1979,1983,Acquisition
311 - XXX,RUTLAND CITY-WHITE PARK DEVELOPMENT,CITY OF RUTLAND,RUTLAND,VT,106697.91,1979,1983,Development
308 - XXX,NORTHFIELD MEMORIAL PARK RENOVATIONS,TOWN OF NORTHFIELD,WASHINGTON,VT,78655.10,1979,1983,Redevelopment
301 - XXX,LOWELL LAKE ACQUISITION - GARDNER ES,DEPT. OF ENVIRONMENTAL CONSERVATION,WINDHAM,VT,179233.88,1979,1983,Acquisition
300 - XXX,NORWICH ACQUISITION,TOWN OF NORWICH,WINDSOR,VT,3650.00,1979,1983,Acquisition
309 - XXX,SPRINGFIELD WESTVIEW PARK DEVELOPMEN,TOWN OF SPRINGFIELD,WINDSOR,VT,12404.38,1979,1983,Development
325 - C,VERMONT FY 80 CONSOLIDATED GRANT,TOWN OF BENNINGTON,BENNINGTON,VT,49180.30,1980,1984,Development
325 - I,VERMONT FY 80 CONSOLIDATED GRANT,TOWN OF SHAFTSBURY,BENNINGTON,VT,91842.55,1980,1984,Combination
325 - R,VERMONT FY 80 CONSOLIDATED GRANT,SW VT SUPERVISORY UNION,BENNINGTON,VT,68205.24,1980,1984,Development
325 - A,VERMONT FY 80 CONSOLIDATED GRANT,TOWN OF BARNET,CALEDONIA,VT,17806.29,1980,1984,Development
325 - G,VERMONT FY 80 CONSOLIDATED GRANT,TOWN OF BETHEL,CALEDONIA,VT,55025.72,1980,1984,Redevelopment
325 - D,VERMONT FY 80 CONSOLIDATED GRANT,TOWN OF COLCHESTER,CHITTENDEN,VT,53000.00,1980,1984,Development
325 - E,VERMONT FY 80 CONSOLIDATED GRANT,TOWN OF HINESBURG,CHITTENDEN,VT,21937.83,1980,1984,Development
325 - F,VERMONT FY 80 CONSOLIDATED GRANT,CITY OF BURLINGTON,CHITTENDEN,VT,35000.00,1980,1984,Acquisition
325 - S,VERMONT FY 80 CONSOLIDATED GRANT,WINOOSKI VALLEY PARK DIST.,CHITTENDEN,VT,99104.02,1980,1984,Acquisition
325 - T,VERMONT FY 80 CONSOLIDATED GRANT,CITY OF SOUTH BURLINGTON,CHITTENDEN,VT,99336.66,1980,1984,Combination
325 - W,VERMONT FY 80 CONSOLIDATED GRANT,CITY OF WINOOSKI,CHITTENDEN,VT,260135.52,1980,1984,Combination
325 - B,VERMONT FY 80 CONSOLIDATED GRANT,TOWN OF BARNARD,FRANKLIN,VT,12023.35,1980,1984,Development
325 - Y,VERMONT FY 80 CONSOLIDATED GRANT,STATE OF VERMONT,GRAND ISLE,VT,14404.99,1980,1984,Acquisition
325 - M,VERMONT FY 80 CONSOLIDATED GRANT,TOWN OF STOWE,LAMOILLE,VT,44935.66,1980,1984,Development
325 - X,VERMONT FY 80 CONSOLIDATED GRANT,STATE OF VERMONT,LAMOILLE,VT,28800.00,1980,1984,Acquisition
325 - J,VERMONT FY 80 CONSOLIDATED GRANT,TOWN OF STRAFFORD,ORANGE,VT,5002.08,1980,1984,Development
324 - XXX,VERMONT 1980 PLANNING PROJECT,STATE OF VERMONT,PLANNING,VT,48539.23,1980,1982,Planning
325 - N,VERMONT FY 80 CONSOLIDATED GRANT,CITY OF RUTLAND,RUTLAND,VT,47297.84,1980,1984,Development
325 - P,VERMONT FY 80 CONSOLIDATED GRANT,TOWN OF WALLINGFORD,RUTLAND,VT,70874.09,1980,1984,Development
325 - U,VERMONT FY 80 CONSOLIDATED GRANT,CITY OF RUTLAND,RUTLAND,VT,62687.50,1980,1984,Development
325 - H,VERMONT FY 80 CONSOLIDATED GRANT,TOWN OF BARRE,WASHINGTON,VT,14450.60,1980,1984,Redevelopment
325 - K,VERMONT FY 80 CONSOLIDATED GRANT,TOWN OF BARRE,WASHINGTON,VT,88331.75,1980,1984,Development
325 - Q,VERMONT FY 80 CONSOLIDATED GRANT,TOWN OF WATERBURY,WASHINGTON,VT,17600.00,1980,1984,Acquisition
325 - L,VERMONT FY 80 CONSOLIDATED GRANT,TOWN OF ROCKINGHAM,WINDHAM,VT,45935.30,1980,1984,Redevelopment
326 - XXX,LOWELL LAKE DAM,DEPT. OF ENVIRONMENTAL CONSERVATION,WINDHAM,VT,67593.82,1980,1984,Development
328 - P,VERMONT FY81 CONSOLIDATED GRANT,SW VT SUPERVISORY UNION,BENNINGTON,VT,22079.90,1981,1985,Development
328 - Q,VERMONT FY81 CONSOLIDATED GRANT,TOWN OF BENNINGTON,BENNINGTON,VT,16764.18,1981,1985,Development
328 - R,VERMONT FY81 CONSOLIDATED GRANT,MT. ANTHONY HIGH SCHOOL,BENNINGTON,VT,38360.00,1981,1985,Development
328 - U,VERMONT FY81 CONSOLIDATED GRANT,TOWN OF SHAFTSBURY,BENNINGTON,VT,29224.61,1981,1985,Development
344 - XXX,SHAFTSBURY DAM AND ACQUISITION STRUC,DEPT. OF ENVIRONMENTAL CONSERVATION,BENNINGTON,VT,45715.77,1981,1985,Redevelopment
343 - XXX,RICKER CAMPGROUND ENTRANCE & CONTACT,DEPT. OF ENVIRONMENTAL CONSERVATION,CALEDONIA,VT,14687.88,1981,1985,Development
328 - D,VERMONT FY81 CONSOLIDATED GRANT,CITY OF BURLINGTON,CHITTENDEN,VT,141746.58,1981,1985,Development
328 - L,VERMONT FY81 CONSOLIDATED GRANT,CITY OF SOUTH BURLINGTON,CHITTENDEN,VT,18551.58,1981,1985,Development
330 - XXX,ESSEX TOWN RECREATIONAL COMPLEX ACQ.,TOWN OF ESSEX,CHITTENDEN,VT,59325.66,1981,1984,Combination
328 - G,VERMONT FY81 CONSOLIDATED GRANT,TOWN OF BERKSHIRE,FRANKLIN,VT,50175.65,1981,1985,Development
328 - W,VERMONT FY81 CONSOLIDATED GRANT,CITY OF ST. ALBANS,FRANKLIN,VT,35024.24,1981,1985,Development
332 - XXX,KILL KARE BATHHOUSE,DEPT. OF ENVIRONMENTAL CONSERVATION,FRANKLIN,VT,85946.85,1981,1985,Redevelopment
327 - XXX,CAMEL'S HUMP STATE PARK,STATE OF VERMONT,MULTI-COUNTY,VT,40450.00,1981,1985,Acquisition
333 - XXX,BOMOSEEN AND GRAND ISLE STATE PARK S,DEPT. OF ENVIRONMENTAL CONSERVATION,MULTI-COUNTY,VT,69388.00,1981,1986,Redevelopment
334 - XXX,"SILVER LAKE, COOLIDGE AND ELMORE SEW",DEPT. OF ENVIRONMENTAL CONSERVATION,MULTI-COUNTY,VT,69855.63,1981,1985,Redevelopment
335 - XXX,MAIDSTONE SEWER SYSTEM,DEPT. OF ENVIRONMENTAL CONSERVATION,MULTI-COUNTY,VT,27301.68,1981,1985,Redevelopment
336 - XXX,STATE PARK WATER SYSTEMS,DEPT. OF ENVIRONMENTAL CONSERVATION,MULTI-COUNTY,VT,83101.08,1981,1985,Redevelopment
337 - XXX,DAY USE AREA IMPROVEMENTS,DEPT. OF ENVIRONMENTAL CONSERVATION,MULTI-COUNTY,VT,59877.04,1981,1985,Development
338 - XXX,STATE PARK CAMPGROUND IMPROVEMENTS,DEPT. OF ENVIRONMENTAL CONSERVATION,MULTI-COUNTY,VT,70937.48,1981,1987,Redevelopment
339 - XXX,EMERALD LAKE STATE PARK SHOWER BUILD,DEPT. OF ENVIRONMENTAL CONSERVATION,MULTI-COUNTY,VT,36500.00,1981,1985,Development
328 - J,VERMONT FY81 CONSOLIDATED GRANT,VILLAGE OF NORTH TROY,ORLEANS,VT,54385.22,1981,1985,Combination
329 - XXX,FY81-82 OUTDOOR RECR. PLANNING PROJ.,DEPT. OF ENVIRONMENTAL CONSERVATION,PLANNING,VT,38150.06,1981,1983,Planning
328 - A,VERMONT FY81 CONSOLIDATED GRANT,TOWN OF PITTSFORD,RUTLAND,VT,19449.58,1981,1985,Development
328 - F,VERMONT FY81 CONSOLIDATED GRANT,TOWN OF RUTLAND,RUTLAND,VT,90651.60,1981,1985,Development
328 - I,VERMONT FY81 CONSOLIDATED GRANT,CITY OF RUTLAND,RUTLAND,VT,38867.22,1981,1985,Development
328 - S,VERMONT FY81 CONSOLIDATED GRANT,TOWN OF BARRE,WASHINGTON,VT,138319.72,1981,1985,Development
342 - XXX,WATERBURY/CNTR/MOSCOW ACCESSES,DEPT. OF ENVIRONMENTAL CONSERVATION,WASHINGTON,VT,92012.66,1981,1985,Development
328 - T,VERMONT FY81 CONSOLIDATED GRANT,ROCKINGHAM SCHOOL DIST.,WINDHAM,VT,29578.10,1981,1985,Redevelopment
328 - E,VERMONT FY81 CONSOLIDATED GRANT,TOWN OF HARTFORD,WINDSOR,VT,73172.81,1981,1985,Development
328 - K,VERMONT FY81 CONSOLIDATED GRANT,TOWN OF SPRINGFIELD,WINDSOR,VT,67125.00,1981,1985,Redevelopment
331 - XXX,LITTLE RIVER CAMPGROUND BEACHES,DEPT. OF ENVIRONMENTAL CONSERVATION,WINDSOR,VT,22432.24,1981,1985,Development
347 - F,VERMONT FY '82 CONSOLIDATED GRANT,TOWN OF ESSEX,CHITTENDEN,VT,84145.14,1982,1986,Development
347 - G,VERMONT FY '82 CONSOLIDATED GRANT,CITY OF SOUTH BURLINGTON,CHITTENDEN,VT,9541.72,1982,1986,Development
347 - B,VERMONT FY '82 CONSOLIDATED GRANT,TOWN OF GRAND ISLE,GRAND ISLE,VT,34175.96,1982,1986,Development
349 - XXX,FY83 STATE OUTDOOR REC.PLAN.PROJ.,DEPT. OF ENVIRONMENTAL CONSERVATION,PLANNING,VT,36237.66,1982,1983,Planning
347 - A,VERMONT FY '82 CONSOLIDATED GRANT,POULTNEY SCHOOL DIST.,RUTLAND,VT,58702.92,1982,1986,Development
347 - H,VERMONT FY '82 CONSOLIDATED GRANT,TOWN OF BRANDON,RUTLAND,VT,54582.97,1982,1986,Development
347 - C,VERMONT FY '82 CONSOLIDATED GRANT,UNION DISTRICT #33,WASHINGTON,VT,10875.25,1982,1986,Redevelopment
347 - D,VERMONT FY '82 CONSOLIDATED GRANT,TOWN OF PLAINFIELD,WASHINGTON,VT,1904.48,1982,1986,Acquisition
347 - E,VERMONT FY '82 CONSOLIDATED GRANT,TOWN OF HARTFORD,WINDSOR,VT,190696.28,1982,1986,Development
348 - XXX,BRIDGEWATER ACQUISITION & DVLPT.,TOWN OF BRIDGEWATER,WINDSOR,VT,33421.96,1982,1986,Combination
352 - XXX,SHAFTSBURY RECREATION PATH,TOWN OF SHAFTSBURY,BENNINGTON,VT,5556.94,1983,1987,Development
355 - XXX,SW VERMONT SUPERVISORY UNION - MT. A,SW VT SUPERVISORY UNION,BENNINGTON,VT,42169.92,1983,1987,Redevelopment
361 - XXX,BENNINGTON HATCHERY SOUTH STREAM DAM,DEPT. OF ENVIRONMENTAL CONSERVATION,BENNINGTON,VT,17519.48,1983,1984,Redevelopment
350 - XXX,"SEWER SYSTEM REPLACEMENT, GROTON",DEPT. OF ENVIRONMENTAL CONSERVATION,CALEDONIA,VT,29884.57,1983,1984,Redevelopment
351 - XXX,COLCHESTER AIRPORT ACQUISITION,TOWN OF COLCHESTER,CHITTENDEN,VT,117229.69,1983,1986,Acquisition
358 - XXX,ESSEX SUPV. DISTRICT SPORTS AND PLAY,TOWN OF ESSEX,CHITTENDEN,VT,96526.52,1983,1987,Development
366 - XXX,WVPD ESSEX SCENIC OVERLOOK,WINOOSKI VALLEY PARK DIST.,CHITTENDEN,VT,22928.04,1983,1987,Development
367 - XXX,BRIGHTON DAY USE AREA IMPROVEMENTS,DEPT. OF ENVIRONMENTAL CONSERVATION,ESSEX,VT,20644.69,1983,1988,Redevelopment
356 - XXX,BURTON ISLAND BREAKWATER AND MARINA,DEPT. OF ENVIRONMENTAL CONSERVATION,FRANKLIN,VT,197822.80,1983,1985,Development
359 - XXX,STOWE RECREATION PATH,TOWN OF STOWE,LAMOILLE,VT,127710.00,1983,1984,Development
360 - XXX,MILLER POND DAM,DEPT. OF ENVIRONMENTAL CONSERVATION,ORANGE,VT,8028.72,1983,1984,Development
365 - XXX,PODUNK POND DAM,DEPT. OF ENVIRONMENTAL CONSERVATION,ORANGE,VT,4025.00,1983,1984,Redevelopment
369 - XXX,PROCTOR ACQUISITION AND DEVELOPMENT,TOWN OF PROCTOR,RUTLAND,VT,39454.27,1983,1987,Combination
354 - XXX,MONTPELIER SWIMMING POOL RENOVATIONS,CITY OF MONTPELIER,WASHINGTON,VT,128454.94,1983,1987,Redevelopment
353 - XXX,BRATTLEBORO SKATING FACILITY TENNIS,TOWN OF BRATTLEBORO,WINDHAM,VT,13322.19,1983,1987,Development
362 - XXX,SILVER LAKE DAM RENOVATION,DEPT. OF ENVIRONMENTAL CONSERVATION,WINDSOR,VT,83829.31,1983,1984,Redevelopment
364 - XXX,KNAPP POND DAM 2 RENOVATION,DEPT. OF ENVIRONMENTAL CONSERVATION,WINDSOR,VT,37950.00,1983,1984,Redevelopment
357 - XXX,VERGENNES FALLS PARK,CITY OF VERGENNES,ADDISON,VT,44295.76,1984,1987,Development
378 - XXX,MIDDLEBURY COURT STREET IMPROVEMENTS,TOWN OF MIDDLEBURY,ADDISON,VT,24099.50,1984,1988,Development
381 - XXX,ORWELL SCHOOL MULTIPURPOSE,ORWELL SCHOOL BD.,ADDISON,VT,12082.25,1984,1988,Development
382 - XXX,TETREAULT DAM RENOVATION,DEPT. OF ENVIRONMENTAL CONSERVATION,ADDISON,VT,14990.07,1984,1988,Redevelopment
397 - XXX,LARABEE'S POINT FISHING ACCESS-SHORE,DEPT. OF ENVIRONMENTAL CONSERVATION,ADDISON,VT,19138.79,1984,1988,Redevelopment
406 - XXX,BUTTON BAY SWIMMING FACILITY,DEPT. OF ENVIRONMENTAL CONSERVATION,ADDISON,VT,69602.90,1984,1988,Development
373 - XXX,MT. ANTHONY M/P FIELD,SW VT SUPERVISORY UNION,BENNINGTON,VT,49519.13,1984,1988,Development
374 - XXX,N. BENNINGTON - NORSHARF & WELLINGS,VILLAGE OF NORTH BENNINGTON,BENNINGTON,VT,39132.01,1984,1989,Development
383 - XXX,HAZEN UNION SCHOOL TENNIS COURTS,HAZEN UNION SCHOOL,CALEDONIA,VT,18837.50,1984,1988,Development
388 - XXX,BOULDER BEACH BATHHOUSE RECONS.,DEPT. OF ENVIRONMENTAL CONSERVATION,CALEDONIA,VT,54860.60,1984,1988,Redevelopment
399 - XXX,TICKLENAKED POND ACCESS IMPROVEMENTS,DEPT. OF ENVIRONMENTAL CONSERVATION,CALEDONIA,VT,3608.97,1984,1988,Development
372 - XXX,SOUTH PARK RENOVATION,CITY OF BURLINGTON,CHITTENDEN,VT,72312.50,1984,1988,Development
379 - XXX,ESSEX TOWN ACQUISITION (SIGRIEST),TOWN OF ESSEX,CHITTENDEN,VT,108567.46,1984,1988,Acquisition
390 - XXX,BAYSIDE PARK IMPROVEMENTS,TOWN OF COLCHESTER,CHITTENDEN,VT,71234.37,1984,1988,Development
391 - XXX,CHARLOTTE BEECH STABILIZATION,TOWN OF CHARLOTTE,CHITTENDEN,VT,9253.76,1984,1988,Development
393 - XXX,MILTON RECREATION AREA DEV.,TOWN OF MILTON,CHITTENDEN,VT,35526.53,1984,1988,Development
400 - XXX,MALLETTS BAY ACCESS IMPROVEMENTS,DEPT. OF ENVIRONMENTAL CONSERVATION,CHITTENDEN,VT,27812.50,1984,1987,Redevelopment
402 - XXX,SAND BAR BEACH IMPROVEMENTS,DEPT. OF ENVIRONMENTAL CONSERVATION,CHITTENDEN,VT,45818.76,1984,1988,Redevelopment
