Grant ID & Element,Grant Name,Sponsor,County,State,Grant Amount,Year Approved,Year Completed,Type
249 - XXX,EDGECOMB GAME COURT,TOWN OF EDGECOMB,LINCOLN,ME,5853.00,1974,1976,Development
272 - XXX,CAMDEN HILLS EXPANSION,STATE OF MAINE,MULTI-COUNTY,ME,133667.32,1974,1979,Combination
213 - XXX,BRYANT POND BOAT FACILITY,DEPT. OF PARKS & RECREATION,OXFORD,ME,86083.60,1974,1974,Acquisition
221 - XXX,MIDDLE POND,DEPT. OF PARKS & RECREATION,OXFORD,ME,260000.00,1974,1975,Acquisition
226 - XXX,EGYPT POND BOAT ACCESS,TOWN OF WOODSTOCK,OXFORD,ME,5413.04,1974,1975,Development
229 - XXX,SEBASTICOOK BOAT FACILITY,DEPT. OF PARKS & RECREATION,PENOBSCOT,ME,10000.00,1974,1977,Development
237 - XXX,MEDWAY RECREATION AREA,TOWN OF MEDWAY,PENOBSCOT,ME,29957.15,1974,1979,Development
243 - XXX,HERMON POND ACQ.,DEPT. OF PARKS & RECREATION,PENOBSCOT,ME,51376.71,1974,1975,Acquisition
233 - XXX,GREENVILLE REC. AREA,TOWN OF GREENVILLE,PISCATAQUIS,ME,12250.00,1974,1976,Acquisition
234 - XXX,DOVER FOXCROFT GAME COURT,TOWN OF DOVER - FOXCROFT,PISCATAQUIS,ME,5280.65,1974,1976,Development
244 - XXX,MILO RECREATION AREA,TOWN OF MILO,PISCATAQUIS,ME,4550.00,1974,1976,Acquisition
230 - XXX,COASTAL CONSERVATION PLANNING,DEPT. OF PARKS & RECREATION,PLANNING,ME,34559.44,1974,1976,Planning
222 - XXX,TOPSHAM FARM REC. AREA,TOWN OF TOPSHAM,SAGADAHOC,ME,20995.79,1974,1976,Development
232 - XXX,PEACOCK BEACH,DEPT. OF PARKS & RECREATION,SAGADAHOC,ME,14973.00,1974,1976,Development
238 - XXX,BATH RECREATION AREA,ADMIN. SCHOOL DIST. #10,SAGADAHOC,ME,47500.00,1974,1976,Development
228 - XXX,MEMORIAL FIELD TENNIS COURTS,TOWN OF SKOWHEGAN,SOMERSET,ME,10850.14,1974,1976,Development
215 - XXX,MACHIAS RECREATION AREA,TOWN OF MACHIAS,WASHINGTON,ME,26000.00,1974,1975,Development
224 - XXX,PLEASANT POINT GAME COURTS,PASSAMAQUODDY TRIBAL COUNCIL,WASHINGTON,ME,16000.00,1974,1976,Development
247 - XXX,CALAIS TOT-LOT & RECREATION AREA,CITY OF CALAIS,WASHINGTON,ME,1700.00,1974,1976,Development
214 - XXX,BUNGANUT POND,DEPT. OF PARKS & RECREATION,YORK,ME,100500.00,1974,1974,Acquisition
223 - XXX,D/BRYANT POND BOAT FACILITY,DEPT. OF PARKS & RECREATION,YORK,ME,71205.01,1974,1975,Acquisition
236 - XXX,BERWICK RECREATION AREA,TOWN OF BERWICK,YORK,ME,5000.00,1974,1976,Development
252 - XXX,PARSONS FIELD RECREATION AREA,TOWN OF KENNEBUNKPORT,YORK,ME,22342.10,1974,1976,Development
262 - XXX,LEWISTON TENNIS COURTS,CITY OF LEWISTON,ANDROSCOGGIN,ME,29907.58,1975,1977,Development
265 - XXX,RANGE PONDS STATE PARK,STATE OF MAINE,ANDROSCOGGIN,ME,394707.84,1975,1980,Development
273 - XXX,RUNAROUND POND,DEPT. OF PARKS & RECREATION,ANDROSCOGGIN,ME,27573.18,1975,1977,Acquisition
264 - XXX,NICKERSON LAKE ACQUISITION,DEPT. OF PARKS & RECREATION,AROOSTOOK,ME,28924.93,1975,1977,Acquisition
266 - XXX,ROOSTOOK CAMPING AREA EXPANSION,DEPT. OF PARKS & RECREATION,AROOSTOOK,ME,23887.02,1975,1976,Development
274 - XXX,WASHBURN COMMUNITY BEACH,TOWN OF WASHBURN,AROOSTOOK,ME,7641.14,1975,1977,Development
278 - XXX,MONTICELLO COMMUNITY REC.PARK,TOWN OF MONTICELLO,AROOSTOOK,ME,11690.81,1975,1977,Development
280 - XXX,PORTAGE RECREATION AREA,TOWN OF PORTAGE,AROOSTOOK,ME,26422.46,1975,1979,Development
282 - XXX,FORT KENT RECREATION AREA,TOWN OF FORT KENT,AROOSTOOK,ME,51000.00,1975,1978,Development
256 - XXX,LARRY ROWE GOLF COURSE,CITY OF SOUTH PORTLAND,CUMBERLAND,ME,87937.50,1975,1976,Acquisition
269 - XXX,D/BANG'S ISLAND,DEPT. OF PARKS & RECREATION,CUMBERLAND,ME,23617.78,1975,1977,Acquisition
276 - XXX,RIVERTON SCHOOL PARK,CITY OF PORTLAND,CUMBERLAND,ME,53786.23,1975,1977,Development
292 - XXX,BRUNSWICK BALLFIELD,TOWN OF BRUNSWICK,CUMBERLAND,ME,18885.04,1975,1978,Development
293 - XXX,BRUNSWICK PARK-PLAY LOT,TOWN OF BRUNSWICK,CUMBERLAND,ME,17750.00,1975,1977,Acquisition
260 - XXX,WILSON POND ACQUISITION,DEPT. OF PARKS & RECREATION,FRANKLIN,ME,107000.00,1975,1977,Acquisition
279 - XXX,RANGELEY LAKE GROUP-USE AREA,STATE OF MAINE,FRANKLIN,ME,11304.44,1975,1980,Development
267 - XXX,D/UNION RIVER WATERFRONT PARK,CITY OF ELLSWORTH,HANCOCK,ME,87387.51,1975,1978,Combination
277 - XXX,TODDY POND BOAT FACILITY,DEPT. OF PARKS & RECREATION,HANCOCK,ME,11080.21,1975,1977,Development
283 - XXX,C.S.D. #10 SCHOOL/PARK,ADMIN. SCHOOL DIST. #10,KENNEBEC,ME,53250.00,1975,1977,Development
259 - XXX,CAMDEN SNOW BOWL CHAIRLIFT PROJECT,TOWN OF CAMDEN,KNOX,ME,138000.00,1975,1977,Development
294 - XXX,SOUTH THOMASTON BASKETBALL COURT,TOWN OF SOUTH THOMASTON,KNOX,ME,18000.00,1975,1979,Development
296 - XXX,DRIFT INN BEACH IMPROVEMENTS,TOWN OF ST. GEORGE,KNOX,ME,3011.14,1975,1977,Development
258 - XXX,SACO RIVER CANOE ACCESS,DEPT. OF PARKS & RECREATION,OXFORD,ME,2250.00,1975,1976,Acquisition
281 - XXX,MEXICO RECREATION PARK,TOWN OF MEXICO,OXFORD,ME,8000.00,1975,1977,Acquisition
270 - XXX,CUMBERLAND RECREATION AREA,TOWN OF CUMBERLAND,PENOBSCOT,ME,125987.57,1975,1978,Combination
284 - XXX,UNION STREET RECREATION AREA,CITY OF BANGOR,PENOBSCOT,ME,65476.37,1975,1978,Development
286 - XXX,CROSBY PARK BASKETBALL COURTS,TOWN OF DEXTER,PENOBSCOT,ME,3176.82,1975,1977,Development
271 - XXX,MILO TENNIS COURTS,TOWN OF MILO,PISCATAQUIS,ME,9234.00,1975,1977,Development
295 - XXX,STATEWIDE OUTDOOR REC. PLAN,DEPT. OF PARKS & RECREATION,PLANNING,ME,12847.88,1975,1978,Planning
285 - XXX,BATH WATERFRONT PARK,CITY OF BATH,SAGADAHOC,ME,30000.00,1975,1977,Development
268 - XXX,MT. WALDO ACQUISITION,STATE OF MAINE,WALDO,ME,30275.00,1975,1977,Acquisition
275 - XXX,ROQUE BLUFFS STATE PARK,STATE OF MAINE,WASHINGTON,ME,32500.00,1975,1978,Development
261 - XXX,IRVINGSTREETPARK,CITY OF SACO,YORK,ME,2675.34,1975,1977,Development
263 - XXX,EMORIAL PARK TENNIS COURTS,TOWN OF OLD ORCHARD BEACH,YORK,ME,13275.00,1975,1977,Development
299 - XXX,GREENE VILLAGE RECREATIONAL PARK,TOWN OF GREENE,ANDROSCOGGIN,ME,37623.39,1976,1978,Combination
308 - XXX,"AUBURN-UNION ST., GULLY PARK",CITY OF AUBURN,ANDROSCOGGIN,ME,88765.11,1976,1980,Development
314 - XXX,LIVERMORE FALLS RECREATION AREA,TOWN OF LIVERMORE FALLS,ANDROSCOGGIN,ME,70000.00,1976,1980,Combination
303 - XXX,LIMESTONE POND AND DAM,TOWN OF LIMESTONE,AROOSTOOK,ME,234209.08,1976,1979,Development
312 - XXX,CARIBOU - HARDISON PLAYGROUND,CITY OF CARIBOU,AROOSTOOK,ME,2000.00,1976,1978,Development
313 - XXX,UMPI TENNIS COURTS,UNIVERSITY OF MAINE,AROOSTOOK,ME,33000.00,1976,1980,Development
324 - XXX,PRESQUE ISLE SWIMMING POOL,CITY OF PRESQUE ISLE,AROOSTOOK,ME,247000.00,1976,1979,Development
297 - XXX,JEWELL ISLAND ACQ.,STATE OF MAINE,CUMBERLAND,ME,45750.00,1976,1977,Acquisition
301 - XXX,YARMOUTH ROYAL RIVER PARK,TOWN OF YARMOUTH,CUMBERLAND,ME,11731.51,1976,1978,Development
307 - XXX,SACO MIDDLE SCHOOL-SCHOOL/PARK,CITY OF SACO,CUMBERLAND,ME,58773.13,1976,1980,Development
323 - XXX,SOUTH PORTLAND MARINE PARK,CITY OF SOUTH PORTLAND,CUMBERLAND,ME,500000.00,1976,1982,Combination
317 - XXX,CARRABASSETT CROSS COUNTRY CENTER,TOWN OF CARRABASSETT VALLEY,FRANKLIN,ME,49795.99,1976,1978,Development
318 - XXX,JAY TENNIS COURTS,TOWN OF JAY,FRANKLIN,ME,10500.00,1976,1978,Development
311 - XXX,DEMEYER SOFTBALL FIELD,CITY OF ELLSWORTH,HANCOCK,ME,11686.98,1976,1978,Combination
300 - XXX,SPECTACLE POND,DEPT. OF PARKS & RECREATION,KENNEBEC,ME,1250.00,1976,1978,Acquisition
304 - XXX,WINSLOW-FORT HALIFAX PARK,TOWN OF WINSLOW,KENNEBEC,ME,13500.00,1976,1978,Acquisition
306 - XXX,LONG POND BOAT FACILITY,DEPT. OF PARKS & RECREATION,KENNEBEC,ME,12107.77,1976,1978,Development
325 - XXX,VASSALBORO BALLFIELD,TOWN OF VASSALBORO,KENNEBEC,ME,10547.80,1976,1978,Development
328 - XXX,NORCROSS POINT BOAT PARK,TOWN OF WINTHROP,KENNEBEC,ME,30000.00,1976,1978,Development
302 - XXX,ST. GEORGE TENNIS COURTS,TOWN OF ST. GEORGE,KNOX,ME,11100.00,1976,1978,Development
326 - XXX,LOBSTER COVE PARK,STATE OF MAINE,LINCOLN,ME,38435.53,1976,1978,Development
291 - XXX,TROUT POND ACQUISITION,DEPT. OF PARKS & RECREATION,OXFORD,ME,256500.00,1976,1977,Acquisition
305 - XXX,NORWAY TENNIS COURTS,TOWN OF NORWAY,OXFORD,ME,8132.02,1976,1978,Development
315 - XXX,DIXFIELD-MCGOULDRICK PARK,TOWN OF DIXFIELD,OXFORD,ME,14724.60,1976,1980,Development
319 - XXX,D/FRYEBURG-GRAUSTEIN MEMORIAL PARK,TOWN OF FRYEBURG,OXFORD,ME,25500.00,1976,1978,Combination
310 - XXX,KENDUSKEAG STREAM PARK,CITY OF BANGOR,PENOBSCOT,ME,186545.00,1976,1980,Combination
321 - XXX,POLLARD BROOK BOAT FACILITY,TOWN OF LINCOLN,PENOBSCOT,ME,12213.66,1976,1978,Development
320 - XXX,D/GREELEY'S LANDING BOAT FACILITY,TOWN OF DOVER - FOXCROFT,PISCATAQUIS,ME,77772.83,1976,1978,Acquisition
298 - XXX,BATH BOAT FACILITY,CITY OF BATH,SAGADAHOC,ME,25000.00,1976,1978,Development
309 - XXX,BOWDOINHAM REC. AREA,TOWN OF BOWDOINHAM,SAGADAHOC,ME,3250.00,1976,1978,Acquisition
316 - XXX,KENNEBUNK - BICENTENNIAL PARK,TOWN OF KENNEBUNK,YORK,ME,26248.38,1976,1979,Combination
322 - XXX,KENNEBUNKPORT-CAPE PORPOISE PARK,TOWN OF KENNEBUNKPORT,YORK,ME,25000.00,1976,1982,Combination
337 - XXX,EAST AUBURN TENNIS COURTS,CITY OF AUBURN,ANDROSCOGGIN,ME,13999.80,1977,1978,Development
331 - XXX,HAYSTACK MOUNTAIN,STATE OF MAINE,AROOSTOOK,ME,17356.55,1977,1978,Acquisition
336 - XXX,NICKERSON LAKE BOAT FACILITY,STATE OF MAINE,AROOSTOOK,ME,7937.68,1977,1978,Development
342 - XXX,MAPLETON RECREATION AREA,TOWN OF MAPLETON,AROOSTOOK,ME,16987.29,1977,1979,Development
345 - XXX,WESTFIELD RECREATION AREA,TOWN OF WESTFIELD,AROOSTOOK,ME,7000.00,1977,1979,Development
350 - XXX,NMVTI TENNIS COURTS & BALLFIELD,CITY OF PRESQUE ISLE AND NMVTI,AROOSTOOK,ME,70436.01,1977,1982,Redevelopment
346 - XXX,WOLF NECK ACQUISITION,STATE OF MAINE,CUMBERLAND,ME,20705.40,1977,1979,Acquisition
351 - XXX,SOUTH PORTLAND BOAT FACILITY,CITY OF SOUTH PORTLAND,CUMBERLAND,ME,73000.00,1977,1980,Development
330 - XXX,FARMINGTON TENNIS COURTS,TOWN OF FARMINGTON,FRANKLIN,ME,11369.33,1977,1978,Development
354 - XXX,STRONG TENNIS COURTS,TOWN OF STRONG,FRANKLIN,ME,11782.90,1977,1979,Development
334 - XXX,UMA RECREATION AREA,UNIVERSITY OF MAINE,KENNEBEC,ME,73510.35,1977,1980,Development
335 - XXX,AUGUSTA CAPITOL STREET PARK,CITY OF AUGUSTA,KENNEBEC,ME,67490.12,1977,1979,Development
341 - XXX,EUSTIS TENNIS COURT,TOWN OF EUSTIS,KENNEBEC,ME,18978.35,1977,1979,Development
338 - XXX,UNION REC. AREA,TOWN OF UNION,KNOX,ME,20000.00,1977,1979,Development
349 - XXX,DAMARISCOTTA LAKE STATE PARK EXPANSI,STATE OF MAINE,LINCOLN,ME,119565.92,1977,1979,Development
329 - XXX,ORONO SWIMMING POOL,TOWN OF ORONO,PENOBSCOT,ME,180000.00,1977,1979,Development
333 - XXX,OLD TOWN -STILLWATER TENNIS COURTS,CITY OF OLD TOWN,PENOBSCOT,ME,14998.50,1977,1978,Development
339 - XXX,NEWPORT TENNIS COURTS,TOWN OF NEWPORT,PENOBSCOT,ME,16729.61,1977,1979,Development
344 - XXX,MORGAN BEACH ACQ.,STATE OF MAINE,PENOBSCOT,ME,43750.00,1977,1978,Acquisition
352 - XXX,PENOBSCOT RIVER MGMT. PLAN,STATE OF MAINE,PLANNING,ME,5856.42,1977,1979,Planning
332 - XXX,TOPSHAM RECREATION AREA,TOWN OF TOPSHAM,SAGADAHOC,ME,22112.23,1977,1978,Development
327 - XXX,D' BIGELOW PRESERVE,STATE OF MAINE,SOMERSET,ME,1695917.00,1977,1982,Acquisition
340 - XXX,SEARSPORT TENNIS COURTS,TOWN OF SEARSPORT,WALDO,ME,15400.00,1977,1979,Development
343 - XXX,EASTPORT RECREATION AREA,CITY OF EASTPORT,WASHINGTON,ME,19000.00,1977,1979,Development
355 - XXX,YORK TENNIS COURTS,TOWN OF YORK,YORK,ME,16717.81,1977,1980,Development
356 - XXX,ALFRED RECREATION PARK,TOWN OF ALFRED,YORK,ME,12499.52,1977,1980,Development
357 - XXX,FORT WILLIAMS PARK IMPROVEMENTS,TOWN OF CAPE ELIZABETH,ANDROSCOGGIN,ME,91101.17,1978,1980,Development
381 - XXX,FRANKLIN PASTURES MULTI-PURPOSE FIEL,CITY OF LEWISTON,ANDROSCOGGIN,ME,121292.31,1978,1983,Development
384 - XXX,GRACELAWN RECREATION PARK,CITY OF AUBURN,ANDROSCOGGIN,ME,82946.50,1978,1983,Development
360 - XXX,NORTH CARIBOU RECREATION AREA,CITY OF CARIBOU,AROOSTOOK,ME,27005.12,1978,1983,Combination
361 - XXX,COLLINS POND PARK,CITY OF CARIBOU,AROOSTOOK,ME,85184.08,1978,1980,Acquisition
373 - XXX,VAN BUREN RECREATION AREA,TOWN OF VAN BUREN,AROOSTOOK,ME,73500.00,1978,1980,Development
378 - XXX,WASHBURN TENNIS COURTS,TOWN OF WASHBURN,AROOSTOOK,ME,19071.23,1978,1980,Development
359 - XXX,SO. PORTLAND SWIMMING POOL,CITY OF SOUTH PORTLAND,CUMBERLAND,ME,288000.00,1978,1981,Development
362 - XXX,WILLARD BEACH IMPROVEMENTS,CITY OF SOUTH PORTLAND,CUMBERLAND,ME,151896.34,1978,1983,Development
365 - XXX,BRUNSWICK RECREATION PARK,TOWN OF BRUNSWICK,CUMBERLAND,ME,11890.10,1978,1981,Development
369 - XXX,LITTLE FALLS RECREATION COMPLEX,TOWN OF GORHAM,CUMBERLAND,ME,71000.00,1978,1983,Development
385 - XXX,FALMOUTH GAME COURTS-LIGHTING,TOWN OF FALMOUTH,CUMBERLAND,ME,5372.50,1978,1983,Development
393 - XXX,RANGELEY INHOLDING ACQUISITION,STATE OF MAINE,FRANKLIN,ME,29919.41,1978,1980,Acquisition
374 - XXX,BAR HARBOR RECREATION AREA,TOWN OF BAR HARBOR,HANCOCK,ME,55500.00,1978,1982,Development
363 - XXX,OWLS HEAD TENNIS COURTS,TOWN OF OWLS HEAD,KNOX,ME,15887.50,1978,1980,Development
371 - XXX,WARREN TENNIS COURTS,TOWN OF WARREN,KNOX,ME,15000.00,1978,1983,Development
382 - XXX,ROCKLAND JAYCEE PARK,CITY OF ROCKLAND,KNOX,ME,58007.07,1978,1983,Combination
386 - XXX,VINLAHAVEN RECREATION AREA,TOWN OF VINALHAVEN,KNOX,ME,25000.00,1978,1983,Development
366 - XXX,STATE PARK STORM DAMAGE REPAIRS,DEPT. OF PARKS & RECREATION,MULTI-COUNTY,ME,63779.98,1978,1980,Redevelopment
358 - XXX,GRAFTONINHOLDING ACQUISITION,STATE OF MAINE,OXFORD,ME,2900.00,1978,1978,Acquisition
377 - XXX,ANDOVER RECREATION AREA,TOWN OF ANDOVER,OXFORD,ME,8647.23,1978,1983,Development
387 - XXX,RPC RECREATION INVENTORIES,STATE OF MAINE,PLANNING,ME,117835.12,1978,1982,Planning
389 - XXX,WOOLWICH-CENTRAL SCHOOL PARK,Regional School Union 1,SAGADAHOC,ME,34181.17,1978,1983,Development
367 - XXX,MOOSE RIVER GOLF COURSE,TOWN OF MOOSE RIVER,SOMERSET,ME,13118.38,1978,1981,Combination
375 - XXX,HARTLAND TENNIS COURTS,TOWN OF HARTLAND,SOMERSET,ME,14308.97,1978,1983,Development
376 - XXX,ATHENS RECREATION PARK,TOWN OF ATHENS,SOMERSET,ME,17685.64,1978,1983,Combination
388 - XXX,ANSON TENNIS COURTS,TOWN OF ANSON,SOMERSET,ME,22000.00,1978,1983,Development
390 - XXX,MANSON PARK TENNIS COURTS,TOWN OF PITTSFIELD,SOMERSET,ME,25579.71,1978,1983,Development
364 - XXX,DANA POINT BALLFIELD,PASSAMAQUODDY TRIBAL COUNCIL,WASHINGTON,ME,25000.00,1978,1980,Redevelopment
370 - XXX,SOUTH BERWICK TENNIS AND ICE FACILIT,TOWN OF SOUTH BERWICK,YORK,ME,35885.23,1978,1983,Development
372 - XXX,WEST KENNEBUNK RECREATION AREA,TOWN OF KENNEBUNK,YORK,ME,51519.37,1978,1983,Development
380 - XXX,OGUNQUIT REC AREA IMPROVEMENTS,OGUNQUIT VILLAGE CORP.,YORK,ME,16000.00,1978,1983,Development
392 - XXX,OLD ORCHARD BEACH RECREATION COMPLEX,TOWN OF OLD ORCHARD BEACH,YORK,ME,125779.96,1978,1983,Development
396 - XXX,MEMORIAL FIELD RECREATION FACILITIES,CITY OF BIDDEFORD,YORK,ME,24915.32,1978,1983,Development
408 - XXX,AUBURN MIDDLE SCHOOL PARK,CITY OF AUBURN,ANDROSCOGGIN,ME,146911.00,1979,1983,Development
395 - XXX,ST AGATHA RECREATION AREA,TOWN OF ST.AGATHA,AROOSTOOK,ME,3874.40,1979,1983,Development
409 - XXX,PATTEE BROOK DAM & RECREATION AREA,TOWN OF FORT FAIRFIELD,AROOSTOOK,ME,209000.00,1979,1983,Combination
410 - XXX,STOCKHOLM BALLFIELD RENOVATION,TOWN OF STOCKHOLM,AROOSTOOK,ME,3325.33,1979,1983,Redevelopment
411 - XXX,CARIBOU COURTS AND PLAYFIELDS,CITY OF CARIBOU,AROOSTOOK,ME,44770.27,1979,1983,Development
397 - XXX,EAGLE LAKE TOWN PARK,TOWN OF EAGLE LAKE,CUMBERLAND,ME,4800.00,1979,1983,Development
399 - XXX,WESTBROOK TENNIS FACILITIES,CITY OF WESTBROOK,CUMBERLAND,ME,28187.00,1979,1984,Development
416 - XXX,YARMOUTH-ROYAL RIVER PICNIC AREA,TOWN OF YARMOUTH,CUMBERLAND,ME,24100.00,1979,1983,Development
414 - XXX,FARMINGTON-WALTON'S MILL POND PARK,TOWN OF FARMINGTON,FRANKLIN,ME,81600.00,1979,1983,Combination
417 - XXX,JAY HIGH SCHOOL PARK,TOWN OF JAY,FRANKLIN,ME,33249.00,1979,1983,Development
418 - XXX,RANGELEY SWIM PIER,TOWN OF RANGELEY,FRANKLIN,ME,13000.00,1979,1983,Redevelopment
398 - XXX,SWAN'S ISLAND BALLFIELD,TOWN OF SWAN'S ISLAND,HANCOCK,ME,13766.12,1979,1983,Combination
401 - XXX,BUCKSPORT TENNIS COURT LIGHTS,TOWN OF BUCKSPORT,HANCOCK,ME,4145.81,1979,1983,Development
400 - XXX,MANCHESTER RECREATION FACILITIES,TOWN OF MANCHESTER,KENNEBEC,ME,33351.74,1979,1983,Combination
413 - XXX,WATERVILLE RECREATION FACILITIES,CITY OF WATERVILLE,KENNEBEC,ME,56024.56,1979,1983,Combination
415 - XXX,AUGUSTA SPORTS FAC. RENOVATION,CITY OF AUGUSTA,KENNEBEC,ME,20373.80,1979,1983,Development
407 - XXX,THOMASTON RECREATIONAL PARK,TOWN OF THOMASTON,KNOX,ME,37714.25,1979,1983,Development
403 - XXX,GLENBURN RECREATION AREA,TOWN OF GLENBURN,PENOBSCOT,ME,35000.00,1979,1983,Development
405 - XXX,MSAD #25 PLAYFIELDS,ADMIN. SCHOOL DIST. #25,PENOBSCOT,ME,20000.00,1979,1983,Development
419 - XXX,CORINNA TENNIS COURTS,TOWN OF CORINNA,PENOBSCOT,ME,13796.00,1979,1984,Development
394 - XXX,GREENVILLE JUNCTION BOAT FACILITY,TOWN OF GREENVILLE,PISCATAQUIS,ME,47012.81,1979,1983,Combination
402 - XXX,DANFORTH GAME COURTS,TOWN OF DANFORTH,WASHINGTON,ME,18000.00,1979,1983,Development
406 - XXX,CALAIS MAVINE PARK,CITY OF CALAIS,WASHINGTON,ME,12309.20,1979,1983,Development
404 - XXX,SANFORD BALLFIELD LIGHTING,TOWN OF SANFORD,YORK,ME,7000.00,1979,1983,Development
412 - XXX,BIDDEFORD-SACO RIVER BOAT FACILITY,CITY OF BIDDEFORD,YORK,ME,9876.85,1979,1983,Development
429 - E,STATEWIDE CONSOLIDATED GRANT FY '80,TOWN OF SABATTUS,ANDROSCOGGIN,ME,13000.00,1980,1985,Redevelopment
438 - XXX,FRENCHVILLE RECREATION AREA,TOWN OF FRENCHVILLE,AROOSTOOK,ME,18050.00,1980,1985,Combination
429 - C,STATEWIDE CONSOLIDATED GRANT FY '80,CITY OF SOUTH PORTLAND,CUMBERLAND,ME,11000.00,1980,1985,Redevelopment
429 - D,STATEWIDE CONSOLIDATED GRANT FY '80,CITY OF PORTLAND,CUMBERLAND,ME,79331.70,1980,1985,Redevelopment
431 - XXX,CRESCENT BEACH SEWAGE DISPOSAL,STATE OF MAINE,CUMBERLAND,ME,27167.03,1980,1985,Development
433 - XXX,SAD #58 RECREATION AREA KINGFIELD,ADMIN. SCHOOL DIST. #58,FRANKLIN,ME,24327.00,1980,1985,Development
424 - XXX,ELLSWORTH DEMEYER BALLFIELDS,CITY OF ELLSWORTH,HANCOCK,ME,19000.00,1980,1985,Development
423 - XXX,ROCKLAND BOAT ACCESS,CITY OF ROCKLAND,KENNEBEC,ME,88000.00,1980,1985,Combination
430 - XXX,OAKLAND TENNIS COURTS,TOWN OF OAKLAND,KENNEBEC,ME,17301.88,1980,1984,Development
426 - XXX,WISCASSET PLAYFIELD IMPROVEMENTS,TOWN OF WISCASSET,LINCOLN,ME,105208.74,1980,1985,Redevelopment
434 - XXX,SOUTH BRISTOL RECREATION FACILITIES,TOWN OF SOUTH BRISTOL,LINCOLN,ME,74919.74,1980,1985,Combination
422 - XXX,SAD#21 MIDDLE SCHOOL PARK(DIXFIELD),ADMIN. SCHOOL DIST. #21,OXFORD,ME,124415.11,1980,1985,Development
425 - XXX,LOVELL TENNIS COURTS,TOWN OF LOVELL,OXFORD,ME,18055.20,1980,1985,Development
429 - G,STATEWIDE CONSOLIDATED GRANT FY '80,TOWN OF MEXICO,OXFORD,ME,20230.47,1980,1985,Development
432 - XXX,SWAN FALLS CANOE CAMPGROUND,STATE OF MAINE,OXFORD,ME,63238.28,1980,1985,Combination
436 - XXX,DIXFIELD-HARLOW PARK IMPROVEMENTS,TOWN OF DIXFIELD,OXFORD,ME,10208.81,1980,1985,Redevelopment
420 - XXX,DEXTER RECREATION AREA,TOWN OF DEXTER,PENOBSCOT,ME,55000.00,1980,1985,Combination
421 - XXX,HOWLAND TENNIS COURTS,TOWN OF HOWLAND,PENOBSCOT,ME,18074.51,1980,1985,Development
428 - XXX,HERMON RECREATION COMPLEX,TOWN OF HERMON,PENOBSCOT,ME,62500.00,1980,1985,Development
429 - I,STATEWIDE CONSOLIDATED GRANT FY '80,TOWN OF ORONO,PENOBSCOT,ME,185800.00,1980,1985,Redevelopment
429 - J,STATEWIDE CONSOLIDATED GRANT FY '80,CITY OF OLD TOWN,PENOBSCOT,ME,57250.00,1980,1985,Development
435 - XXX,ORRINGTON BALLFIELD,TOWN OF ORRINGTON,PENOBSCOT,ME,18133.15,1980,1986,Development
427 - XXX,LILY BAY-ISLAND #18,STATE OF MAINE,PISCATAQUIS,ME,1800.00,1980,1985,Acquisition
440 - XXX,AROOSTOOK/MACHIAS RIVERS MGT. STUDY,STATE OF MAINE,PLANNING,ME,21000.00,1980,1985,Planning
429 - A,STATEWIDE CONSOLIDATED GRANT FY '80,ADMIN. SCHOOL DIST. #49,SOMERSET,ME,14930.33,1980,1985,Development
429 - F,STATEWIDE CONSOLIDATED GRANT FY '80,TOWN OF SKOWHEGAN,SOMERSET,ME,6934.71,1980,1985,Redevelopment
429 - H,STATEWIDE CONSOLIDATED GRANT FY '80,TOWN OF BEALS,WASHINGTON,ME,34313.94,1980,1985,Development
429 - K,STATEWIDE CONSOLIDATED GRANT FY '80,TOWN OF STEUBEN,WASHINGTON,ME,22893.45,1980,1985,Development
437 - XXX,MOOSABEC CSD BALLFIELD,MOOSABEC CSD,WASHINGTON,ME,84741.15,1980,1985,Development
439 - XXX,FT O'BRIEN SCHOOL RECREATION AREA,ADMIN. SCHOOL DIST. #77,WASHINGTON,ME,11000.00,1980,1985,Development
429 - B,STATEWIDE CONSOLIDATED GRANT FY '80,TOWN OF ALFRED,YORK,ME,5910.00,1980,1985,Development
448 - XXX,FORT WILLIAMS PICNIC AREA,TOWN OF CAPE ELIZABETH,ANDROSCOGGIN,ME,36176.10,1981,1985,Development
452 - XXX,PRESQUE ISLE BIKEWAY,CITY OF PRESQUE ISLE,AROOSTOOK,ME,248000.00,1981,1985,Development
460 - XXX,ST. AGATHA BENCH & BOAT FACILITY,TOWN OF SAINT AGATHA,AROOSTOOK,ME,31124.99,1981,1986,Development
469 - XXX,LIMESTONE BALLFIELD LIGHTS,TOWN OF LIMESTONE,AROOSTOOK,ME,13100.00,1981,1985,Development
473 - XXX,FORT FAIRFIELD BALL FIELD,TOWN OF FORT FAIRFIELD,AROOSTOOK,ME,31500.00,1981,1985,Development
475 - XXX,VAN BUREN BALLFIELD LIGHTS,TOWN OF VAN BUREN,AROOSTOOK,ME,6554.62,1981,1985,Development
442 - XXX,GORHAM-CHICK RECREATION AREA,TOWN OF GORHAM,CUMBERLAND,ME,28193.69,1981,1986,Development
445 - XXX,WESTBROOK-WARREN RECREATION AREA,CITY OF WESTBROOK,CUMBERLAND,ME,200000.00,1981,1984,Combination
